ID,Block/Item,Mod,Unlocalised name,Class
2779,Block,Chisel,tile.wood-birch,info.jbcs.minecraft.chisel.BlockMarble
2780,Block,Chisel,tile.sandstoneScribbles,info.jbcs.minecraft.chisel.BlockMarble
2781,Block,Chisel,tile.concrete,info.jbcs.minecraft.chisel.BlockConcrete
2782,Block,Chisel,tile.roadLine,info.jbcs.minecraft.chisel.BlockRoadLine
2783,Block,Chisel,tile.snakestone,info.jbcs.minecraft.chisel.BlockSnakestone
2784,Block,Chisel,tile.sandSnakestone,info.jbcs.minecraft.chisel.BlockSnakestone
2785,Block,Chisel,tile.obsidianSnakestone,info.jbcs.minecraft.chisel.BlockSnakestoneObsidian
2787,Block,Chisel,tile.cobblestone,info.jbcs.minecraft.chisel.BlockMarble
2788,Block,Chisel,tile.glass,info.jbcs.minecraft.chisel.BlockGlassCarvable
2789,Block,Chisel,tile.sandstone,info.jbcs.minecraft.chisel.BlockMarble
2790,Block,Chisel,tile.iron,info.jbcs.minecraft.chisel.BlockMarble
2792,Block,Chisel,tile.diamond,info.jbcs.minecraft.chisel.BlockMarble
2793,Block,Chisel,tile.lightstone,info.jbcs.minecraft.chisel.BlockLightstoneCarvable
2794,Block,Chisel,tile.lapis,info.jbcs.minecraft.chisel.BlockMarble
2795,Block,Chisel,tile.emerald,info.jbcs.minecraft.chisel.BlockMarble
2796,Block,Chisel,tile.netherBrick,info.jbcs.minecraft.chisel.BlockMarble
2797,Block,Chisel,tile.hellrock,info.jbcs.minecraft.chisel.BlockMarble
2798,Block,Chisel,tile.stoneMoss,info.jbcs.minecraft.chisel.BlockMarble
2799,Block,Chisel,tile.stoneBrick,info.jbcs.minecraft.chisel.BlockMarble
2801,Block,Chisel,tile.obsidian,info.jbcs.minecraft.chisel.BlockMarble
2802,Block,Chisel,tile.fenceIron,info.jbcs.minecraft.chisel.BlockMarblePane
2803,Block,Chisel,tile.thinGlass,info.jbcs.minecraft.chisel.BlockMarblePane
2804,Block,Chisel,tile.gold,info.jbcs.minecraft.chisel.BlockMarble
2805,Block,Chisel,tile.null,info.jbcs.minecraft.chisel.BlockMarbleSlab
2806,Block,Chisel,tile.null,info.jbcs.minecraft.chisel.BlockMarbleSlab
2807,Block,Chisel,tile.null,info.jbcs.minecraft.chisel.BlockMarbleSlab
2808,Block,Chisel,tile.blockMarbleStairs.0,info.jbcs.minecraft.chisel.BlockMarbleStairs
2809,Block,Chisel,tile.blockMarbleStairs.1,info.jbcs.minecraft.chisel.BlockMarbleStairs
2810,Block,Chisel,tile.blockMarbleStairs.2,info.jbcs.minecraft.chisel.BlockMarbleStairs
2811,Block,Chisel,tile.blockMarbleStairs.3,info.jbcs.minecraft.chisel.BlockMarbleStairs
2812,Block,Chisel,tile.blockMarbleStairs.4,info.jbcs.minecraft.chisel.BlockMarbleStairs
2813,Block,Chisel,tile.blockMarbleStairs.5,info.jbcs.minecraft.chisel.BlockMarbleStairs
2814,Block,Chisel,tile.blockMarbleStairs.6,info.jbcs.minecraft.chisel.BlockMarbleStairs
2815,Block,Chisel,tile.blockMarbleStairs.7,info.jbcs.minecraft.chisel.BlockMarbleStairs
2816,Block,Chisel,tile.blockLimestoneStairs.0,info.jbcs.minecraft.chisel.BlockMarbleStairs
2817,Block,Chisel,tile.blockLimestoneStairs.1,info.jbcs.minecraft.chisel.BlockMarbleStairs
2818,Block,Chisel,tile.blockLimestoneStairs.2,info.jbcs.minecraft.chisel.BlockMarbleStairs
2819,Block,Chisel,tile.blockLimestoneStairs.3,info.jbcs.minecraft.chisel.BlockMarbleStairs
2820,Block,Chisel,tile.blockLimestoneStairs.4,info.jbcs.minecraft.chisel.BlockMarbleStairs
2821,Block,Chisel,tile.blockLimestoneStairs.5,info.jbcs.minecraft.chisel.BlockMarbleStairs
2822,Block,Chisel,tile.blockLimestoneStairs.6,info.jbcs.minecraft.chisel.BlockMarbleStairs
2823,Block,Chisel,tile.blockLimestoneStairs.7,info.jbcs.minecraft.chisel.BlockMarbleStairs
2824,Block,Chisel,tile.iceStairs.0,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2825,Block,Chisel,tile.iceStairs.1,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2826,Block,Chisel,tile.iceStairs.2,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2827,Block,Chisel,tile.iceStairs.3,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2828,Block,Chisel,tile.iceStairs.4,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2829,Block,Chisel,tile.iceStairs.5,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2830,Block,Chisel,tile.iceStairs.6,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2831,Block,Chisel,tile.iceStairs.7,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2832,Block,Chisel,tile.blockRedstone,info.jbcs.minecraft.chisel.BlockPoweredMarble
2833,Block,Chisel,tile.blockHolystone,info.jbcs.minecraft.chisel.BlockHolystone
2834,Block,Chisel,tile.blockLavastone,info.jbcs.minecraft.chisel.BlockLavastone
2835,Block,Chisel,tile.blockFft,info.jbcs.minecraft.chisel.BlockMarble
2836,Block,Chisel,tile.blockCarpet,info.jbcs.minecraft.chisel.BlockMarble
2837,Block,Chisel,tile.blockBookshelf,info.jbcs.minecraft.chisel.BlockMarbleBookshelf
2838,Block,Chisel,tile.blockTyrian,info.jbcs.minecraft.chisel.BlockMarble
2839,Block,Chisel,tile.blockDirt,info.jbcs.minecraft.chisel.BlockMarble
2840,Block,Chisel,tile.wood-jungle,info.jbcs.minecraft.chisel.BlockMarble
2841,Block,Chisel,tile.blockTempleMossy,info.jbcs.minecraft.chisel.BlockEldritch
2842,Block,Chisel,tile.blockCloud,info.jbcs.minecraft.chisel.BlockCloud
2843,Block,Chisel,tile.blockFactory,info.jbcs.minecraft.chisel.BlockMarble
2844,Block,Chisel,tile.blockCarpetFloor,info.jbcs.minecraft.chisel.BlockMarbleCarpet
2845,Block,Chisel,tile.blockTemple,info.jbcs.minecraft.chisel.BlockEldritch
2950,Block,xreliquary,tile.altarActive,xreliquary.blocks.BlockAltar
2951,Block,xreliquary,tile.altarIdle,xreliquary.blocks.BlockAltar
2952,Block,xreliquary,tile.lilypad,xreliquary.blocks.BlockFertileLilypad
2953,Block,xreliquary,tile.wraithNode,xreliquary.blocks.BlockWraithNode
3000,Block,Mekanism,tile.BasicBlock,mekanism.common.block.BlockBasic
3001,Block,Mekanism,tile.BoundingBlock,mekanism.common.block.BlockBounding
3002,Block,Mekanism,tile.EnergyCube,mekanism.common.block.BlockEnergyCube
3003,Block,Mekanism,tile.GasTank,mekanism.common.block.BlockGasTank
3004,Block,MekanismGenerators,tile.Generator,mekanism.generators.common.block.BlockGenerator
3005,Block,Mekanism,tile.MachineBlock,mekanism.common.block.BlockMachine
3006,Block,Mekanism,tile.ObsidianTNT,mekanism.common.block.BlockObsidianTNT
3007,Block,Mekanism,tile.OreBlock,mekanism.common.block.BlockOre
3008,Block,Mekanism,tile.MachineBlock2,mekanism.common.block.BlockMachine
3009,Block,Mekanism,tile.CardboardBox,mekanism.common.block.BlockCardboardBox
3010,Block,Mekanism,tile.BasicBlock2,mekanism.common.block.BlockBasic
3027,Block,Growthcraft|Cellar,tile.grc.brewKettle,growthcraft.cellar.block.BlockBrewKettle
3028,Block,Growthcraft|Cellar,tile.grc.fermentBarrel,growthcraft.cellar.block.BlockFermentBarrel
3029,Block,Growthcraft|Cellar,tile.grc.fruitPress,growthcraft.cellar.block.BlockFruitPress
3030,Block,Growthcraft|Cellar,tile.grc.fruitPresser,growthcraft.cellar.block.BlockFruitPresser
3031,Block,Growthcraft,tile.grc.fenceRope,growthcraft.core.block.BlockFenceRope
3032,Block,Growthcraft,tile.grc.paddyField,growthcraft.core.block.BlockPaddy
3033,Block,Growthcraft,tile.grc.ropeBlock,growthcraft.core.block.BlockRope
3035,Block,Growthcraft|Grapes,tile.grc.grapeBlock,growthcraft.grapes.BlockGrapeBlock
3036,Block,Growthcraft|Grapes,tile.grc.grapeLeaves,growthcraft.grapes.BlockGrapeLeaves
3037,Block,Growthcraft|Grapes,tile.grc.grapeVine0,growthcraft.grapes.BlockGrapeVine0
3038,Block,Growthcraft|Grapes,tile.grc.grapeVine1,growthcraft.grapes.BlockGrapeVine1
3039,Block,Growthcraft|Hops,tile.grc.hopVine,growthcraft.hops.BlockHops
3040,Block,Growthcraft|Rice,tile.grc.riceBlock,growthcraft.rice.BlockRice
3041,Block,Growthcraft|Apples,tile.grc.appleBlock,growthcraft.apples.BlockApple
3042,Block,Growthcraft|Apples,tile.grc.appleLeaves,growthcraft.apples.BlockAppleLeaves
3043,Block,Growthcraft|Apples,tile.grc.appleSapling,growthcraft.apples.BlockAppleSapling
3044,Block,Growthcraft|Bamboo,tile.grc.bambooBlock,growthcraft.bamboo.BlockBamboo
3045,Block,Growthcraft|Bamboo,tile.grc.bambooStalk,growthcraft.bamboo.BlockBambooStalk
3046,Block,Growthcraft|Bamboo,tile.grc.bambooDoor,growthcraft.bamboo.BlockBambooDoor
3047,Block,Growthcraft|Bamboo,tile.grc.bambooFence,growthcraft.bamboo.BlockBambooFence
3048,Block,Growthcraft|Bamboo,tile.grc.bambooLeaves,growthcraft.bamboo.BlockBambooLeaves
3049,Block,Growthcraft|Bamboo,tile.grc.bambooShoot,growthcraft.bamboo.BlockBambooShoot
3050,Block,Growthcraft|Bamboo,tile.grc.bambooSlab,growthcraft.bamboo.BlockBambooSlab
3051,Block,Growthcraft|Bamboo,tile.grc.bambooSlab,growthcraft.bamboo.BlockBambooSlab
3052,Block,Growthcraft|Bamboo,tile.grc.bambooStairs,growthcraft.bamboo.BlockBambooStairs
3053,Block,Growthcraft|Bamboo,tile.grc.bambooWall,growthcraft.bamboo.BlockBambooWall
3101,Block,madscience,tile.dnaExtractor,madscience.tileentities.dnaextractor.DNAExtractorBlock
3102,Block,madscience,tile.needleSanitizer,madscience.tileentities.sanitizer.SanitizerBlock
3103,Block,madscience,tile.computerMainframe,madscience.tileentities.mainframe.MainframeBlock
3104,Block,madscience,tile.genomeSequencer,madscience.tileentities.sequencer.SequencerBlock
3105,Block,madscience,tile.cryoFreezer,madscience.tileentities.cryofreezer.CryofreezerBlock
3106,Block,madscience,tile.genomeIncubator,madscience.tileentities.incubator.IncubatorBlock
3107,Block,madscience,tile.meatCube,madscience.tileentities.meatcube.MeatcubeBlock
3108,Block,madscience,tile.cryoTube,madscience.tileentities.cryotube.CryotubeBlock
3109,Block,madscience,tile.ghostCryoTube,madscience.tileentities.cryotube.CryotubeBlockGhost
3110,Block,madscience,tile.thermosonicBonder,madscience.tileentities.thermosonicbonder.ThermosonicBonderBlock
3111,Block,madscience,tile.dataDuplicator,madscience.tileentities.dataduplicator.DataDuplicatorBlock
3112,Block,madscience,tile.maddna,madscience.fluids.dna.LiquidDNABlock
3113,Block,madscience,tile.maddnamutant,madscience.fluids.dnaMutant.LiquidDNAMutantBlock
3114,Block,madscience,tile.abominationEgg,madscience.blocks.abominationegg.AbominationEggBlock
3115,Block,madscience,tile.enderslimeBlock,madscience.blocks.enderslime.EnderslimeBlock
3116,Block,madscience,tile.soniclocator,madscience.tileentities.soniclocator.SoniclocatorBlock
3117,Block,madscience,tile.ghostSoniclocator,madscience.tileentities.soniclocator.SoniclocatorBlockGhost
3160,Block,gascraft,tile.chimney,emasher.gas.block.BlockDuct
3161,Block,gascraft,tile.naturalGas,emasher.gas.block.BlockNaturalGas
3162,Block,gascraft,tile.gasPocket,emasher.gas.block.BlockMineGas
3163,Block,gascraft,tile.hydrogen,emasher.gas.block.BlockHydrogen
3164,Block,gascraft,tile.neurotoxin,emasher.gas.block.BlockNeurotoxin
3165,Block,gascraft,tile.propellent,emasher.gas.block.BlockPropellent
3166,Block,gascraft,tile.shaleResource,emasher.gas.block.BlockShaleResource
3167,Block,gascraft,tile.smoke,emasher.gas.block.BlockSmoke
3168,Block,gascraft,tile.toxicGas,emasher.gas.block.BlockWeaponizedGas
3169,Block,gascraft,tile.corrosiveGas,emasher.gas.block.BlockCorrosiveGas
3171,Block,emashercore,tile.Hemp,emasher.core.hemp.BlockHemp
3172,Block,emashercore,tile.machine,emasher.core.block.BlockMachine
3173,Block,emashercore,tile.e_ore,emasher.core.block.BlockOre
3174,Block,emashercore,tile.e_metal,emasher.core.block.BlockMetal
3175,Block,emashercore,tile.algae,emasher.core.block.BlockPondScum
3176,Block,emashercore,tile.superAlgae,emasher.core.block.BlockSuperAlgae
3177,Block,emashercore,tile.deadAlgae,emasher.core.block.BlockDeadAlgae
3178,Block,gascraft,tile.plasma,emasher.gas.block.BlockPlasma
3180,Block,emashercore,tile.null,emasher.core.block.BlockNutrientWater
3186,Block,TConstruct,tile.LavaTank,tconstruct.blocks.LavaTankBlock
3187,Block,TConstruct,tile.Smeltery,tconstruct.blocks.SmelteryBlock
3188,Block,TConstruct,tile.SearedBlock,tconstruct.blocks.SearedBlock
3189,Block,TConstruct,tile.blood.channel,tconstruct.blocks.ConveyorBase
3190,Block,TConstruct,tile.slime.channel,tconstruct.blocks.ConveyorBase
3191,Block,TConstruct,tile.slime.pad,tconstruct.blocks.SlimePad
3192,Block,TConstruct,tile.FurnaceSlab,tconstruct.blocks.FurnaceSlab
3195,Block,TConstruct,tile.metal.molten.silver,tconstruct.blocks.TConstructFluid
3196,Block,TConstruct,tile.metal.molten.lead,tconstruct.blocks.TConstructFluid
3197,Block,TConstruct,tile.metal.molten.nickel,tconstruct.blocks.TConstructFluid
3198,Block,TConstruct,tile.metal.molten.shiny,tconstruct.blocks.TConstructFluid
3199,Block,TConstruct,tile.metal.molten.invar,tconstruct.blocks.TConstructFluid
3205,Block,TConstruct,tile.metal.molten.aluminum,tconstruct.blocks.TConstructFluid
3206,Block,TConstruct,tile.metal.molten.cobalt,tconstruct.blocks.TConstructFluid
3207,Block,TConstruct,tile.metal.molten.ardite,tconstruct.blocks.TConstructFluid
3208,Block,TConstruct,tile.metal.molten.bronze,tconstruct.blocks.TConstructFluid
3209,Block,TConstruct,tile.metal.molten.alubrass,tconstruct.blocks.TConstructFluid
3210,Block,TConstruct,tile.metal.molten.manyullyn,tconstruct.blocks.TConstructFluid
3211,Block,TConstruct,tile.metal.molten.alumite,tconstruct.blocks.TConstructFluid
3212,Block,TConstruct,tile.metal.molten.obsidian,tconstruct.blocks.TConstructFluid
3213,Block,TConstruct,tile.metal.molten.steel,tconstruct.blocks.TConstructFluid
3214,Block,TConstruct,tile.metal.molten.glass,tconstruct.blocks.TConstructFluid
3215,Block,TConstruct,tile.molten.stone,tconstruct.blocks.TConstructFluid
3216,Block,TConstruct,tile.molten.emerald,tconstruct.blocks.TConstructFluid
3217,Block,TConstruct,tile.liquid.blood,tconstruct.blocks.BloodBlock
3218,Block,TConstruct,tile.fluid.ender,tconstruct.blocks.TConstructFluid
3219,Block,TConstruct,tile.GlueBlock,tconstruct.blocks.GlueBlock
3220,Block,TConstruct,tile.liquid.glue,tconstruct.blocks.GlueFluid
3223,Block,TConstruct,tile.GlassBlock,tconstruct.blocks.GlassBlockConnected
3225,Block,TConstruct,tile.GlassBlock.StainedClear,tconstruct.blocks.GlassBlockConnectedMeta
3227,Block,TConstruct,tile.Armor.DryingRack,tconstruct.blocks.DryingRack
3228,Block,TConstruct,tile.null,tconstruct.blocks.GlassPaneConnected
3229,Block,TConstruct,tile.tconstruct.glasspanestained,tconstruct.blocks.GlassPaneStained
3230,Block,TConstruct,tile.SearedSlab,tconstruct.blocks.SearedSlab
3231,Block,TConstruct,tile.SpeedSlab,tconstruct.blocks.SpeedSlab
3232,Block,TConstruct,tile.trap.punji,tconstruct.blocks.traps.Punji
3233,Block,TConstruct,tile.CraftingStation,tconstruct.blocks.CraftingStationBlock
3235,Block,TConstruct,tile.liquid.slime,tconstruct.blocks.slime.SlimeFluid
3237,Block,TConstruct,tile.slime.gel,tconstruct.blocks.slime.SlimeGel
3238,Block,TConstruct,tile.slime.grass,tconstruct.blocks.slime.SlimeGrass
3239,Block,TConstruct,tile.slime.grass.tall,tconstruct.blocks.slime.SlimeTallGrass
3240,Block,TConstruct,tile.slime.leaves,tconstruct.blocks.slime.SlimeLeaves
3241,Block,TConstruct,tile.slime.sapling,tconstruct.blocks.slime.SlimeSapling
3242,Block,TConstruct,tile.tconstruct.meatblock,tconstruct.blocks.MeatBlock
3243,Block,TConstruct,tile.CraftingSlab,tconstruct.blocks.CraftingSlab
3244,Block,TConstruct,tile.cloth,tconstruct.blocks.SlabBase
3245,Block,TConstruct,tile.cloth,tconstruct.blocks.SlabBase
3246,Block,TConstruct,tile.tconstruct.tank.air,tconstruct.blocks.TankAirBlock
3247,Block,TConstruct,tile.explosive.slime,tconstruct.blocks.SlimeExplosive
3249,Block,TConstruct,tile.CastingChannel,tconstruct.blocks.CastingChannelBlock
3250,Block,TConstruct,tile.rail.wood,tconstruct.blocks.WoodRail
3251,Block,Natura,tile.natura.treeblock,mods.natura.blocks.trees.TreeBlock
3252,Block,Natura,tile.door.redwood,mods.natura.blocks.trees.NDoor
3253,Block,Natura,tile.cloud,mods.natura.blocks.CloudBlock
3254,Block,Natura,tile.saguaro.block,mods.natura.blocks.trees.SaguaroBlock
3255,Block,Natura,tile.berrybush,mods.natura.blocks.crops.NetherBerryBush
3256,Block,Natura,tile.natura.sapling,mods.natura.blocks.trees.NSaplingBlock
3257,Block,Natura,tile.berrybush,mods.natura.blocks.crops.BerryBush
3258,Block,Natura,tile.natura.leavesnocolor,mods.natura.blocks.trees.NLeavesNocolor
3259,Block,Natura,tile.natura.leaves,mods.natura.blocks.trees.NLeaves
3260,Block,Natura,tile.null,mods.natura.blocks.crops.CropBlock
3261,Block,Natura,tile.natura.redwood,mods.natura.blocks.trees.SimpleLog
3262,Block,Natura,tile.natura.planks,mods.natura.blocks.trees.Planks
3263,Block,Natura,tile.bloodwood,mods.natura.blocks.trees.LogTwoxTwo
3264,Block,Natura,tile.door.eucalyptus,mods.natura.blocks.trees.NDoor
3265,Block,Natura,tile.door.hopseed,mods.natura.blocks.trees.NDoor
3266,Block,Natura,tile.door.sakura,mods.natura.blocks.trees.NDoor
3267,Block,Natura,tile.door.ghostwood,mods.natura.blocks.trees.NDoor
3268,Block,Natura,tile.door.bloodwood,mods.natura.blocks.trees.NDoor
3269,Block,Natura,tile.door.redwoodbark,mods.natura.blocks.trees.NDoor
3270,Block,Natura,tile.Glowshroom,mods.natura.blocks.crops.Glowshroom
3271,Block,Natura,tile.Darktree,mods.natura.blocks.trees.DarkTreeBlock
3272,Block,Natura,tile.Darkleaves,mods.natura.blocks.trees.NLeavesDark
3273,Block,Natura,tile.blueGlowshroom,mods.natura.blocks.crops.LargeGlowshroom
3274,Block,Natura,tile.greenGlowshroom,mods.natura.blocks.crops.LargeGlowshroom
3275,Block,Natura,tile.purpleGlowshroom,mods.natura.blocks.crops.LargeGlowshroom
3277,Block,Natura,tile.RareTree,mods.natura.blocks.trees.OverworldTreeBlock
3278,Block,Natura,tile.RareLeaves,mods.natura.blocks.trees.OverworldLeaves
3279,Block,Natura,tile.RareSapling,mods.natura.blocks.trees.OverworldSapling
3280,Block,Natura,tile.willow,mods.natura.blocks.trees.WillowBlock
3281,Block,Natura,tile.bluebells,mods.natura.blocks.crops.FlowerBlock
3282,Block,Natura,tile.Thornvines,mods.natura.blocks.crops.ThornVines
3283,Block,Natura,tile.workbench,mods.natura.blocks.overrides.AlternateWorkbench
3284,Block,Natura,tile.bookshelf,mods.natura.blocks.overrides.AlternateBookshelf
3285,Block,Natura,tile.fence,mods.natura.blocks.overrides.AlternateFence
3286,Block,Natura,tile.GrassBlock,mods.natura.blocks.GrassBlock
3287,Block,Natura,tile.GrassSlab,mods.natura.blocks.GrassSlab
3288,Block,Natura,tile.plankSlab1,mods.natura.blocks.NSlabBase
3289,Block,Natura,tile.plankSlab2,mods.natura.blocks.NSlabBase
3291,Block,Natura,tile.stair.eucalyptus,mods.natura.blocks.NStairs
3292,Block,Natura,tile.stair.sakura,mods.natura.blocks.NStairs
3293,Block,Natura,tile.stair.ghostwood,mods.natura.blocks.NStairs
3294,Block,Natura,tile.stair.redwood,mods.natura.blocks.NStairs
3295,Block,Natura,tile.stair.bloodwood,mods.natura.blocks.NStairs
3296,Block,Natura,tile.stair.hopseed,mods.natura.blocks.NStairs
3297,Block,Natura,tile.stair.maple,mods.natura.blocks.NStairs
3298,Block,Natura,tile.stair.amaranth,mods.natura.blocks.NStairs
3299,Block,Natura,tile.stair.silverbell,mods.natura.blocks.NStairs
3300,Block,Natura,tile.stair.tiger,mods.natura.blocks.NStairs
3301,Block,Natura,tile.stair.willow,mods.natura.blocks.NStairs
3302,Block,Natura,tile.stair.darkwood,mods.natura.blocks.NStairs
3303,Block,Natura,tile.stair.fusewood,mods.natura.blocks.NStairs
3304,Block,Natura,tile.pressureplate.eucalyptus,mods.natura.blocks.NPressurePlate
3305,Block,Natura,tile.pressureplate.sakura,mods.natura.blocks.NPressurePlate
3306,Block,Natura,tile.pressureplate.ghostwood,mods.natura.blocks.NPressurePlate
3307,Block,Natura,tile.pressureplate.redwood,mods.natura.blocks.NPressurePlate
3308,Block,Natura,tile.pressureplate.bloodwood,mods.natura.blocks.NPressurePlate
3309,Block,Natura,tile.pressureplate.hopseed,mods.natura.blocks.NPressurePlate
3310,Block,Natura,tile.pressureplate.maple,mods.natura.blocks.NPressurePlate
3311,Block,Natura,tile.pressureplate.amaranth,mods.natura.blocks.NPressurePlate
3312,Block,Natura,tile.pressureplate.silverbell,mods.natura.blocks.NPressurePlate
3313,Block,Natura,tile.pressureplate.tiger,mods.natura.blocks.NPressurePlate
3314,Block,Natura,tile.pressureplate.willow,mods.natura.blocks.NPressurePlate
3315,Block,Natura,tile.pressureplate.darkwood,mods.natura.blocks.NPressurePlate
3316,Block,Natura,tile.pressureplate.fusewood,mods.natura.blocks.NPressurePlate
3317,Block,Natura,tile.trapdoor.eucalyptus,mods.natura.blocks.NTrapdoor
3318,Block,Natura,tile.trapdoor.sakura,mods.natura.blocks.NTrapdoor
3319,Block,Natura,tile.trapdoor.ghostwood,mods.natura.blocks.NTrapdoor
3320,Block,Natura,tile.trapdoor.redwood,mods.natura.blocks.NTrapdoor
